candidate_id,first_name,last_name,party,status,votes,votes_avec_devolution,elu,elu_suppleant,position,guessed_sex,error_prob,election,circonscription,simplified_party,list_size,list_id,performance
6473,Bart,WENES,CD&V,effectif,5941,5941,0,0,16,M,0.0014388489208632116,Parlement flamand,Flandre occidentale,CD&V,22,36,worse
6474,Kristof,VANDAMME,CD&V,effectif,4946,4946,0,0,17,M,0.0019493177387915894,Parlement flamand,Flandre occidentale,CD&V,22,36,worse
6475,Sander,DAVID,CD&V,effectif,4618,4618,0,0,18,M,0.00027247956403264606,Parlement flamand,Flandre occidentale,CD&V,22,36,worse
6476,Sam,VAN DE CAVEYE,CD&V,effectif,6965,6965,0,0,19,M,0.0,Parlement flamand,Flandre occidentale,CD&V,22,36,better
6477,Femke,VERLEYE,CD&V,effectif,6231,6231,0,0,20,F,0.0002544529262086259,Parlement flamand,Flandre occidentale,CD&V,22,36,better
6478,Jasminka,POPPE,CD&V,effectif,7164,7164,0,0,21,F,0.0,Parlement flamand,Flandre occidentale,CD&V,22,36,better
6479,Felix,DE CLERCK,CD&V,effectif,10703,10703,0,0,22,M,0.007148716746747996,Parlement flamand,Flandre occidentale,CD&V,22,36,last
6480,Brecht,WARNEZ,CD&V,suppléant,11164,31273,0,1,1,M,0.0006317119393556281,Parlement flamand,Flandre occidentale,CD&V,16,49,equal
6481,Katrien,DESOMER,CD&V,suppléant,7359,31273,0,1,2,F,0.002028397565922768,Parlement flamand,Flandre occidentale,CD&V,16,49,equal
6482,Francine,AMPE-DURON,CD&V,suppléant,5014,31273,0,1,3,F,1.7929822674012108e-05,Parlement flamand,Flandre occidentale,CD&V,16,49,worse
6483,Steven,KINDT,CD&V,suppléant,5752,15651,0,1,4,M,2.8865027133173626e-05,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6484,Sien,VANDEVELDE,CD&V,suppléant,4613,4613,0,1,5,F,0.0006527415143604554,Parlement flamand,Flandre occidentale,CD&V,16,49,worse
6485,Bram,VAN DEN BUNDER,CD&V,suppléant,3112,3112,0,1,6,M,0.00029377203290237297,Parlement flamand,Flandre occidentale,CD&V,16,49,worse
6486,Stefanie,VAN EEGHEM,CD&V,suppléant,4975,4975,0,1,7,F,0.0008257638315442017,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6487,Henri,DE VROEY,CD&V,suppléant,2763,2763,0,1,8,M,0.0010124873439082416,Parlement flamand,Flandre occidentale,CD&V,16,49,worse
6488,Febe,BAEKELANDT,CD&V,suppléant,3755,3755,0,1,9,F,0.00032948929159803964,Parlement flamand,Flandre occidentale,CD&V,16,49,worse
6489,Marleen,SOETE,CD&V,suppléant,4424,4424,0,1,10,F,0.010526315789473606,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6490,Frederik,DEMEYERE,CD&V,suppléant,3262,3262,0,1,11,M,0.0005549389567147678,Parlement flamand,Flandre occidentale,CD&V,16,49,worse
6491,Regine,ROORYCK,CD&V,suppléant,4247,4247,0,1,12,F,1.9899309493975892e-05,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6492,Helena,VERHAMME,CD&V,suppléant,3793,3793,0,1,13,F,5.6902241948431076e-05,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6493,Chris,MARREEL,CD&V,suppléant,3867,3867,0,1,14,M,0.04049079754601237,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6494,Sandy,BUYSSCHAERT,CD&V,suppléant,3574,3574,0,1,15,F,0.12179383771576058,Parlement flamand,Flandre occidentale,CD&V,16,49,better
6495,Ruben,STROBBE,CD&V,suppléant,4362,4362,0,1,16,M,0.0002857687178510204,Parlement flamand,Flandre occidentale,CD&V,16,49,last
6496,Stefaan,SINTOBIN,VLAAMS BELANG,effectif,28217,28217,1,0,1,M,0.011764705882352788,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6497,Lut,DEFORCHE-DEGROOTE,VLAAMS BELANG,effectif,10989,26931,1,0,2,F,0.033333333333333215,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6498,Yves,BUYSSE,VLAAMS BELANG,effectif,10151,26931,1,0,3,M,0.0009233674447020057,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6499,Frieda,VEROUGSTRAETE-DESCHACHT,VLAAMS BELANG,effectif,9103,26931,1,0,4,F,0.002577319587628746,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6500,Carmen,RYHEUL,VLAAMS BELANG,effectif,8534,17819,1,0,5,F,0.0021946325558064306,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6501,Martine,VANBRABANT,VLAAMS BELANG,effectif,8706,8706,0,0,6,F,0.00022152880190895452,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6502,Ann,SINNAEVE,VLAAMS BELANG,effectif,9117,9117,0,0,7,F,0.0013908205841446364,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,better
6503,Remko,QUIDOUSSE,VLAAMS BELANG,effectif,7840,7840,0,0,8,M,0.0060240963855420215,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6504,Jill,VANHECKE,VLAAMS BELANG,effectif,8482,8482,0,0,9,F,0.027807872878295448,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,better
6505,Jolan,DESCHEPPER,VLAAMS BELANG,effectif,7789,7789,0,0,10,M,0.00242424242424244,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6506,Leo,DE WAELE,VLAAMS BELANG,effectif,7454,7454,0,0,11,M,0.001574532157453179,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6507,Suzanne,LACOMBE-VERBEEST,VLAAMS BELANG,effectif,7363,7363,0,0,12,F,0.0016634764378815614,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6508,Mark,MISSON,VLAAMS BELANG,effectif,7125,7125,0,0,13,M,0.00044326241134762245,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6509,Fabrice,NAERT,VLAAMS BELANG,effectif,7122,7122,0,0,14,M,0.0006899109792284364,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6510,Patrick,DESMET,VLAAMS BELANG,effectif,7212,7212,0,0,15,M,5.330111576995478e-05,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6511,Eddy,VANDENDRIESSCHE,VLAAMS BELANG,effectif,7176,7176,0,0,16,M,0.001690208861523601,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,equal
6512,Christine,CALEWAERT,VLAAMS BELANG,effectif,7448,7448,0,0,17,F,0.0001016271228272414,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,better
6513,Patrik,WELLEKENS,VLAAMS BELANG,effectif,6855,6855,0,0,18,M,0.0023041474654378336,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6514,Liliane,GEYSKENS,VLAAMS BELANG,effectif,7074,7074,0,0,19,F,1.4329316348371535e-05,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,worse
6515,Delphine,DEVIS,VLAAMS BELANG,effectif,7281,7281,0,0,20,F,0.000486257254001643,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,better
6516,Lobke,RAVYTS-DEMEYERE,VLAAMS BELANG,effectif,7153,7153,0,0,21,F,0.0014492753623187582,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,better
6517,Ignace,LOWIE,VLAAMS BELANG,effectif,7307,7307,0,0,22,M,0.0,Parlement flamand,Flandre occidentale,VLAAMS BELANG,22,631,last
6518,Immanuel,DE REUSE,VLAAMS BELANG,suppléant,7603,26931,0,1,1,M,0.013333333333333197,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,equal
6519,Kristien,VERBELEN,VLAAMS BELANG,suppléant,5313,26931,0,1,2,F,0.020408163265306034,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,equal
6520,Wesley,DESCHUYTTER,VLAAMS BELANG,suppléant,5018,26931,0,1,3,M,0.00016575501408921944,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,equal
6521,Liliane,COENE,VLAAMS BELANG,suppléant,4846,16650,0,1,4,F,1.4329316348371535e-05,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,worse
6522,Marc,RIVIERE,VLAAMS BELANG,suppléant,4599,4599,0,1,5,M,0.0006405212935504112,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,worse
6523,Rik,VANDENABEELE,VLAAMS BELANG,suppléant,4663,4663,0,1,6,M,0.0007930214115779988,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,worse
6524,Martine,VAN HOOF,VLAAMS BELANG,suppléant,4750,4750,0,1,7,F,0.00022152880190895452,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,better
6525,Christophe,STROOBANT,VLAAMS BELANG,suppléant,4612,4612,0,1,8,M,0.0002457324027553831,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,worse
6526,Mireille,JAEGERS-DEMONIE,VLAAMS BELANG,suppléant,4540,4540,0,1,9,F,1.0594567105948194e-05,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,worse
6527,Liesbeth,VERCAEMST,VLAAMS BELANG,suppléant,4854,4854,0,1,10,F,0.0027548209366391463,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,better
6528,Gerda,VAN DEN EEDE,VLAAMS BELANG,suppléant,4507,4507,0,1,11,F,0.005494505494505586,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,worse
6529,Sylvie,EECKHOUT-PLATTEEUW,VLAAMS BELANG,suppléant,4614,4614,0,1,12,F,0.00027437275340003175,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,better
6530,Rosette,DESCHAMPS,VLAAMS BELANG,suppléant,4575,4575,0,1,13,F,0.00035523978685603197,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,equal
6531,Filip,DINNEWETH,VLAAMS BELANG,suppléant,4598,4598,0,1,14,M,0.0006854009595613775,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,better
6532,Jan,DEWEER,VLAAMS BELANG,suppléant,4604,4604,0,1,15,M,0.0003228931223764331,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,better
6533,Herman,VANDENBERGHE,VLAAMS BELANG,suppléant,4803,4803,0,1,16,M,0.0021186440677966045,Parlement flamand,Flandre occidentale,VLAAMS BELANG,16,649,last
6534,Bert,MAERTENS,N-VA,effectif,28250,28250,1,0,1,M,0.0011013215859030367,Parlement flamand,Flandre occidentale,N-VA,22,371,equal
6535,Maaike,DE VREESE,N-VA,effectif,14810,26200,1,0,2,F,0.0014727540500736325,Parlement flamand,Flandre occidentale,N-VA,22,371,equal
6536,Axel,RONSE,N-VA,effectif,12185,26200,1,0,3,M,0.002542536407078244,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6537,Wilfried,VANDAELE,N-VA,effectif,13583,26200,1,0,4,M,7.721411474015394e-05,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6538,Cathy,COUDYSER,N-VA,effectif,11850,25299,1,0,5,F,3.642323802599545e-05,Parlement flamand,Flandre occidentale,N-VA,22,371,equal
6539,Gijs,DEGRANDE,N-VA,effectif,10056,10056,0,0,6,M,0.0020661157024793875,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6540,Rita,GANTOIS,N-VA,effectif,11129,11129,0,0,7,F,0.00014999250037495138,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6541,Eva,RYDE,N-VA,effectif,9206,9206,0,0,8,F,0.00025357015248783643,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6542,Griet,VANRYCKEGEM,N-VA,effectif,9557,9557,0,0,9,F,0.009708737864077555,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6543,Rik,BUYSE,N-VA,effectif,8801,8801,0,0,10,M,0.0007930214115779988,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6544,Nele,CAUS,N-VA,effectif,8911,8911,0,0,11,F,0.0006518904823989979,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6545,Charlotte,VERKEYN,N-VA,effectif,8511,8511,0,0,12,F,7.23240115719781e-05,Parlement flamand,Flandre occidentale,N-VA,22,371,equal
6546,Belinda,BEAUPREZ,N-VA,effectif,7842,7842,0,0,13,F,0.0002466091245375557,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6547,Machteld,VANHEE,N-VA,effectif,8407,8407,0,0,14,F,0.009615384615384581,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6548,Dirk,KESTELOOT,N-VA,effectif,8066,8066,0,0,15,M,0.008130081300813052,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6549,Trui,STEENHOUDT,N-VA,effectif,7653,7653,0,0,16,F,0.018181818181818188,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6550,Bart,STRAGIER,N-VA,effectif,7153,7153,0,0,17,M,0.0014388489208632116,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6551,Bram,DELOOF,N-VA,effectif,7317,7317,0,0,18,M,0.00029377203290237297,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6552,Piet,LOMBAERTS,N-VA,effectif,7104,7104,0,0,19,M,0.008333333333333193,Parlement flamand,Flandre occidentale,N-VA,22,371,worse
6553,Jan,VAN MEIRHAEGHE,N-VA,effectif,7972,7972,0,0,20,M,0.0003228931223764331,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6554,Geert,ORBIE,N-VA,effectif,7444,7444,0,0,21,M,0.014925373134328401,Parlement flamand,Flandre occidentale,N-VA,22,371,better
6555,Danielle,GODDERIS-T'JONCK,N-VA,effectif,9944,9944,0,0,22,F,7.067837100360741e-06,Parlement flamand,Flandre occidentale,N-VA,22,371,last
6556,Koen,COUPILLIE,N-VA,suppléant,6649,26200,0,1,1,M,0.002188183807439792,Parlement flamand,Flandre occidentale,N-VA,16,384,equal
6557,Charlotte,BONTE,N-VA,suppléant,5994,26200,0,1,2,F,7.23240115719781e-05,Parlement flamand,Flandre occidentale,N-VA,16,384,equal
6558,Bart,RAMBOUR,N-VA,suppléant,4794,26200,0,1,3,M,0.0014388489208632116,Parlement flamand,Flandre occidentale,N-VA,16,384,worse
6559,Cindy,VERBRUGGE,N-VA,suppléant,4908,15042,0,1,4,F,0.0003393071963971872,Parlement flamand,Flandre occidentale,N-VA,16,384,worse
6560,Pieter-Jan,VERHOYE,N-VA,suppléant,4720,4720,0,1,5,M,0.001369863013698791,Parlement flamand,Flandre occidentale,N-VA,16,384,worse
6561,Greet,DESMET,N-VA,suppléant,4929,4929,0,1,6,F,0.02941176470588236,Parlement flamand,Flandre occidentale,N-VA,16,384,better
6562,Liselot,WYDOOGHE,N-VA,suppléant,4677,4677,0,1,7,F,0.007751937984496027,Parlement flamand,Flandre occidentale,N-VA,16,384,worse
6563,Veerle,DEMEULENAERE,N-VA,suppléant,4879,4879,0,1,8,F,0.004273504273504369,Parlement flamand,Flandre occidentale,N-VA,16,384,better
6564,Stefaan,BOLLAERT,N-VA,suppléant,4411,4411,0,1,9,M,0.011764705882352788,Parlement flamand,Flandre occidentale,N-VA,16,384,worse
6565,Sofie,VERMEULEN,N-VA,suppléant,4931,4931,0,1,10,F,0.00034916201117318746,Parlement flamand,Flandre occidentale,N-VA,16,384,better
6566,Vicky,DE RIJCKE,N-VA,suppléant,4579,4579,0,1,11,F,0.044776119402985204,Parlement flamand,Flandre occidentale,N-VA,16,384,equal
6567,Niko,LAROCK,N-VA,suppléant,4220,4220,0,1,12,M,0.034810126582278444,Parlement flamand,Flandre occidentale,N-VA,16,384,worse
6568,Siska,ROMMEL,N-VA,suppléant,5171,5171,0,1,13,F,0.004739336492891044,Parlement flamand,Flandre occidentale,N-VA,16,384,better
6569,Wout,PATYN,N-VA,suppléant,4372,4372,0,1,14,M,0.0001730103806227845,Parlement flamand,Flandre occidentale,N-VA,16,384,better
6570,Stijn,JONCKHEERE,N-VA,suppléant,4265,4265,0,1,15,M,0.0003880481179667772,Parlement flamand,Flandre occidentale,N-VA,16,384,better
6571,Anthony,GOETHAELS,N-VA,suppléant,4646,4646,0,1,16,M,5.640348799240691e-06,Parlement flamand,Flandre occidentale,N-VA,16,384,last
6572,Bart,TOMMELEIN,Open Vld,effectif,35265,35265,1,0,1,M,0.0014388489208632116,Parlement flamand,Flandre occidentale,Open Vld,22,416,equal
6573,Emmily,TALPE,Open Vld,effectif,15133,24670,1,0,2,F,0.032258064516129004,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6574,Mercedes,VAN VOLCEM,Open Vld,effectif,13074,22964,1,0,3,F,0.00038880248833594866,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6575,Francesco,VANDERJEUGD,Open Vld,effectif,18460,18460,0,0,4,M,0.0003112356053531773,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6576,Michaël,VANNIEUWENHUYZE,Open Vld,effectif,5752,5752,0,0,5,M,0.0003765748899864363,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6577,Nick,WENMAEKERS,Open Vld,effectif,4642,4642,0,0,6,M,0.0004076640847939794,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6578,Julie,PAELINCK,Open Vld,effectif,6076,6076,0,0,7,F,0.0003028627743192347,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6579,Sofie,DELRUE,Open Vld,effectif,5456,5456,0,0,8,F,0.00034916201117318746,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6580,Liselot,DE DECKER,Open Vld,effectif,5323,5323,0,0,9,F,0.007751937984496027,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6581,Geert,VERHEGGE,Open Vld,effectif,4541,4541,0,0,10,M,0.014925373134328401,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6582,Wim,JANSSENS,Open Vld,effectif,4024,4024,0,0,11,M,0.003039513677811634,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6583,Ann,DEGROOTE,Open Vld,effectif,4936,4936,0,0,12,F,0.0013908205841446364,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6584,Tina,LEDAINE,Open Vld,effectif,4718,4718,0,0,13,F,0.00022217285047765323,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6585,Mohamed,AHOUNA,Open Vld,effectif,4220,4220,0,0,14,M,0.0002759082802044066,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6586,Kathy,KAMOEN,Open Vld,effectif,4589,4589,0,0,15,F,0.0002135383301303806,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6587,Marleen,BECARREN,Open Vld,effectif,4164,4164,0,0,16,F,0.010526315789473606,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6588,David,PIETERS,Open Vld,effectif,4336,4336,0,0,17,M,0.00026883760943274826,Parlement flamand,Flandre occidentale,Open Vld,22,416,equal
6589,Marc,DEPREZ,Open Vld,effectif,4455,4455,0,0,18,M,0.0006405212935504112,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6590,Chris,MARAIN,Open Vld,effectif,3655,3655,0,0,19,M,0.04049079754601237,Parlement flamand,Flandre occidentale,Open Vld,22,416,worse
6591,Fanny,DECOCK,Open Vld,effectif,4456,4456,0,0,20,F,1.274794758043818e-05,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6592,Kathleen,DEFOUR-VERHELLE,Open Vld,effectif,4673,4673,0,0,21,F,0.00018382352941181956,Parlement flamand,Flandre occidentale,Open Vld,22,416,better
6593,Marc,DOUTRELUINGNE,Open Vld,effectif,4575,4575,0,0,22,M,0.0006405212935504112,Parlement flamand,Flandre occidentale,Open Vld,22,416,last
6594,Maarten,VANDER STICHELE,Open Vld,suppléant,3881,24670,0,1,1,M,0.0003548616039743546,Parlement flamand,Flandre occidentale,Open Vld,16,429,worse
6595,Veerle,VERVAEKE,Open Vld,suppléant,3989,24670,0,1,2,F,0.004273504273504369,Parlement flamand,Flandre occidentale,Open Vld,16,429,better
6596,Bram,MEEUW,Open Vld,suppléant,3178,4829,0,1,3,M,0.00029377203290237297,Parlement flamand,Flandre occidentale,Open Vld,16,429,worse
6597,Matthias,LEENKNECHT,Open Vld,suppléant,3252,3252,0,1,4,M,5.237247302802839e-05,Parlement flamand,Flandre occidentale,Open Vld,16,429,equal
6598,Katrien,VANDECASTEELE,Open Vld,suppléant,3240,3240,0,1,5,F,0.002028397565922768,Parlement flamand,Flandre occidentale,Open Vld,16,429,equal
6599,Nathalie,MORTELE,Open Vld,suppléant,2956,2956,0,1,6,F,0.0001708031690556,Parlement flamand,Flandre occidentale,Open Vld,16,429,worse
6600,Anja,DESMET,Open Vld,suppléant,3007,3007,0,1,7,F,0.0023529411764705577,Parlement flamand,Flandre occidentale,Open Vld,16,429,worse
6601,Rita,VAN LAECKE,Open Vld,suppléant,2819,2819,0,1,8,F,0.00014999250037495138,Parlement flamand,Flandre occidentale,Open Vld,16,429,worse
6602,Simon,VANDENDRIESSCHE,Open Vld,suppléant,2699,2699,0,1,9,M,0.0008727585972387875,Parlement flamand,Flandre occidentale,Open Vld,16,429,worse
6603,Frederik,CRUL,Open Vld,suppléant,3030,3030,0,1,10,M,0.0005549389567147678,Parlement flamand,Flandre occidentale,Open Vld,16,429,better
6604,Evelyne,VANDERPLANCKE,Open Vld,suppléant,3029,3029,0,1,11,F,8.03755144040963e-06,Parlement flamand,Flandre occidentale,Open Vld,16,429,better
6605,Jan,LIEVENS,Open Vld,suppléant,2969,2969,0,1,12,M,0.0003228931223764331,Parlement flamand,Flandre occidentale,Open Vld,16,429,equal
6606,Jan,STOENS,Open Vld,suppléant,3237,3237,0,1,13,M,0.0003228931223764331,Parlement flamand,Flandre occidentale,Open Vld,16,429,better
6607,Ruth,VANDENBERGHE,Open Vld,suppléant,3011,3011,0,1,14,F,0.00034176349965819863,Parlement flamand,Flandre occidentale,Open Vld,16,429,better
6608,Ann,SOETE,Open Vld,suppléant,3430,3430,0,1,15,F,0.0013908205841446364,Parlement flamand,Flandre occidentale,Open Vld,16,429,better
6609,Pedro,BRUGADA TERRADELLAS,Open Vld,suppléant,3687,3687,0,1,16,M,0.00019896538002384112,Parlement flamand,Flandre occidentale,Open Vld,16,429,last
6610,Busra,ALTINKAYA,Be.One,effectif,1173,1173,0,0,1,F,0.0009596928982725794,Parlement flamand,Flandre orientale,Autres,1,21,last
6611,Baya,ZIOUANE,Be.One,suppléant,147,147,0,0,1,F,0.0005574136008920094,Parlement flamand,Flandre orientale,Autres,4,22,worse
6612,Ahmet,CANBAS,Be.One,suppléant,182,182,0,0,2,M,0.00030693677102522354,Parlement flamand,Flandre orientale,Autres,4,22,better
6613,Ghina,ZEIN,Be.One,suppléant,123,123,0,0,3,F,0.025000000000000022,Parlement flamand,Flandre orientale,Autres,4,22,equal
6614,Alihan,ASLAN,Be.One,suppléant,347,347,0,0,4,M,0.00462962962962965,Parlement flamand,Flandre orientale,Autres,4,22,last
6615,Frank,DE BACKER,RP,effectif,139,139,0,0,1,M,8.968609865478427e-05,Parlement flamand,Flandre orientale,Autres,2,600,equal
6616,Madeleine,VAN DEN BROECK,RP,effectif,123,123,0,0,2,F,0.0007283321194464509,Parlement flamand,Flandre orientale,Autres,2,600,last
6617,Marc,CORTHALS,RP,suppléant,42,42,0,0,1,M,0.0006405212935504112,Parlement flamand,Flandre orientale,Autres,4,602,worse
6618,Linda,LINTHOUT,RP,suppléant,103,103,0,0,2,F,3.2010243277813544e-05,Parlement flamand,Flandre orientale,Autres,4,602,equal
6619,Melissa,VILYN,RP,suppléant,106,106,0,0,3,F,1.4047706009545635e-05,Parlement flamand,Flandre orientale,Autres,4,602,better
6620,Kenny,RONSSE,RP,suppléant,141,141,0,0,4,M,0.01579011296003885,Parlement flamand,Flandre orientale,Autres,4,602,last
6621,Katinka,POTTIE,de coöperatie,effectif,237,237,0,0,1,F,0.006211180124223614,Parlement flamand,Flandre orientale,Autres,5,671,equal
6622,Erik,VAN DEN EECKHOUT,de coöperatie,effectif,180,180,0,0,2,M,0.000305157155935154,Parlement flamand,Flandre orientale,Autres,5,671,worse
6623,Nadine,DE SCHUTTER,de coöperatie,effectif,213,213,0,0,3,F,7.818058150754759e-06,Parlement flamand,Flandre orientale,Autres,5,671,better
6624,Jürgen,VAN DEN BULCKE,de coöperatie,effectif,132,132,0,0,4,M,0.0018832391713747842,Parlement flamand,Flandre orientale,Autres,5,671,equal
6625,Jan Huib,NAS,de coöperatie,effectif,151,151,0,0,5,M,0.0,Parlement flamand,Flandre orientale,Autres,5,671,last
6626,Els,VAN DER MEERSCH,de coöperatie,suppléant,140,140,0,0,1,F,0.006849315068493178,Parlement flamand,Flandre orientale,Autres,5,673,equal
6627,Jaak,DE MAESSCHALCK,de coöperatie,suppléant,119,119,0,0,2,M,0.013333333333333197,Parlement flamand,Flandre orientale,Autres,5,673,worse
6628,Karlien,MEULEMAN,de coöperatie,suppléant,124,124,0,0,3,F,0.006060606060605989,Parlement flamand,Flandre orientale,Autres,5,673,better
6629,Sofie,GOVAERT,de coöperatie,suppléant,119,119,0,0,4,F,0.00034916201117318746,Parlement flamand,Flandre orientale,Autres,5,673,better
6630,Eyyüp,ÖZERDEM,de coöperatie,suppléant,192,192,0,0,5,M,0.015625,Parlement flamand,Flandre orientale,Autres,5,673,last
6631,Pieterjan,PONSAERTS,DierAnimal,effectif,1294,1294,0,0,1,M,0.004032258064516014,Parlement flamand,Flandre orientale,Autres,7,144,equal
6632,Patricia,D'HAENENS,DierAnimal,effectif,624,624,0,0,2,F,4.81878942359959e-06,Parlement flamand,Flandre orientale,Autres,7,144,equal
6633,Arno,GOOSSENS,DierAnimal,effectif,389,389,0,0,3,M,0.00018368846436445097,Parlement flamand,Flandre orientale,Autres,7,144,worse
6634,Els,DE GANCK,DierAnimal,effectif,466,466,0,0,4,F,0.006849315068493178,Parlement flamand,Flandre orientale,Autres,7,144,worse
6635,Sophie,DEPRET,DierAnimal,effectif,568,568,0,0,5,F,0.00039272210732999024,Parlement flamand,Flandre orientale,Autres,7,144,better
6636,Joke,DE RAEVE,DierAnimal,effectif,501,501,0,0,6,F,0.001136363636363602,Parlement flamand,Flandre orientale,Autres,7,144,better
6637,Robert,VAN LAERHOVEN,DierAnimal,effectif,329,329,0,0,7,M,0.0005791585653416309,Parlement flamand,Flandre orientale,Autres,7,144,last
6638,Lien,DIERAERT,DierAnimal,suppléant,471,471,0,0,1,F,0.00037119524870077303,Parlement flamand,Flandre orientale,Autres,7,159,equal
6639,Thierry,PONETTE,DierAnimal,suppléant,192,192,0,0,2,M,0.0001347257295052362,Parlement flamand,Flandre orientale,Autres,7,159,worse
6640,Timothy,TEMMERMANS,DierAnimal,suppléant,191,191,0,0,3,M,0.00029308323563881356,Parlement flamand,Flandre orientale,Autres,7,159,worse
6641,Michaël,JEUNIAUX,DierAnimal,suppléant,184,184,0,0,4,M,0.0003765748899864363,Parlement flamand,Flandre orientale,Autres,7,159,worse
6642,Els,VAN KERSCHAVER,DierAnimal,suppléant,273,273,0,0,5,F,0.006849315068493178,Parlement flamand,Flandre orientale,Autres,7,159,better
6643,Stefaan,GEENS-HEMELEERS,DierAnimal,suppléant,170,170,0,0,6,M,0.011764705882352788,Parlement flamand,Flandre orientale,Autres,7,159,equal
6644,Marie,DINGENS,DierAnimal,suppléant,432,432,0,0,7,F,0.0052196576076449785,Parlement flamand,Flandre orientale,Autres,7,159,last
6645,Conner,ROUSSEAU,sp.a,effectif,17438,25315,1,0,1,M,0.015384615384615219,Parlement flamand,Flandre orientale,sp.a (+ one.brussels),27,685,equal
